id,"nombre","nombrecorrecto",idip,"nombreviejo",idp,year,"foto","link","bloque","region","distrito",idprov
350,"COLLANTES, Genaro Aurelio","COLLANTES, Genaro Aurelio",144,NULL,0.152410733912513,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE CIVICO Y SOCIAL DE CATAMARCA","NOROESTE","CATAMARCA",10
351,"COLOMBI, Ricardo","COLOMBI, Ricardo",145,NULL,0.25954979519155,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE DE TODOS","NORESTE","CORRIENTES",18
352,"COMELLI, Alicia Marcela","COMELLI, Alicia Marcela",146,NULL,0.438877464161977,2007,"acomelli_medium.jpg","http://s6.postimage.org/5nevr5gl9/acomelli_medium.jpg","MOV POP NEUQUINO","CUYO","NEUQUEN",58
353,"CONTI, Diana Beatriz","CONTI, Diana Beatriz",148,NULL,-0.885041571473617,2007,"dconti_medium.jpg","http://s6.postimage.org/8xg9ubnlp/dconti_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
354,"CORDOBA, Jose Manuel","CORDOBA, José Manuel",149,NULL,-0.92210580947936,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","SANTA CRUZ",78
355,"CORDOBA, Stella Maris","CORDOBA, Stella Maris",150,NULL,-1.6374319327562,2007,"scordoba_medium.jpg","http://s6.postimage.org/vyxs2tl4t/scordoba_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","TUCUMAN",90
356,"CORNEJO, Alfredo Victor","CORNEJO, Alfredo Victor",151,NULL,-0.069906509948629,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","CUYO","MENDOZA",50
357,"CORTINA, Roy","CORTINA, Roy",152,NULL,0.604540091420219,2007,"rcortina_medium.jpg","http://s6.postimage.org/hbnmto7r1/rcortina_medium.jpg","PARTIDO SOCIALISTA","CABA","CIUDAD de BUENOS AIRES",2
358,"COSCIA, Jorge Edmundo","COSCIA, Jorge Edmundo",153,NULL,-1.41237551040435,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CABA","CIUDAD de BUENOS AIRES",2
359,"COSTA, Roberto Raul","COSTA, Roberto Raúl",155,NULL,-0.472385397414417,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","BUENOS AIRES","BUENOS AIRES",6
360,"CREMER de BUSTI, Maria Cristina","CREMER de BUSTI, María Cristina",156,NULL,-1.17218903202722,2007,"mcremer_medium.jpg","http://s6.postimage.org/guauwsbp9/mcremer_medium.jpg","FRENTE PERONISTA","NORESTE","ENTRE RIOS",30
361,"CUCCOVILLO, Ricardo Oscar","CUCCOVILLO, Ricardo Oscar",157,NULL,0.751715275414819,2007,"rcuccovillo_medium.jpg","http://s6.postimage.org/dgk8r3ol9/rcuccovillo_medium.jpg","PARTIDO SOCIALISTA","BUENOS AIRES","BUENOS AIRES",6
362,"CUEVAS, Hugo Oscar","CUEVAS, Hugo Oscar",158,NULL,0.143836849548801,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","SUR","RIO NEGRO",62
363,"CUSINATO, Gustavo","CUSINATO, Gustavo",160,NULL,1.61293202272568,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","NORESTE","ENTRE RIOS",30
364,"DAHER, Zulema Beatriz","DAHER, Zulema Beatriz",161,"DAHER, Zulema Beatríz",-0.325103727478493,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NOROESTE","SALTA",66
365,"DALLA FONTANA, Ariel Raul Armando","DALLA FONTANA, Ariel Raúl Armando",162,NULL,-0.914906218610349,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
366,"DAMILANO GRIVARELLO, Viviana Monica","DAMILANO GRIVARELLO, Viviana Mónica",163,NULL,-0.392907749863343,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NORESTE","CHACO",22
367,"DATO, Alfredo Carlos","DATO, Alfredo Carlos",164,NULL,-0.531276227367121,2007,"adato_medium.jpg","http://s6.postimage.org/g7ot9ql31/adato_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","TUCUMAN",90
368,"DAUD, Jorge Carlos","DAUD, Jorge Carlos",165,NULL,-0.867020530695166,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NORESTE","ENTRE RIOS",30
369,"DAZA, Hector Ruben","DAZA, Héctor Rubén",166,NULL,-0.397562918543585,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NOROESTE","JUJUY",38
370,"DE BERNARDI, Eduardo","DE BERNARDI, Eduardo",167,NULL,-0.731902664583302,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","SUR","CHUBUT",26
371,"DE BRASI, Marta Susana","DE BRASI, Marta Susana",168,NULL,-1.55577169254595,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PROYECTO SOCIAL ALTERNATIVO","CABA","CIUDAD de BUENOS AIRES",2
372,"DE LA BARRERA, Guillermo","DE LA BARRERA, Guillermo",172,NULL,-0.459892630997724,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NOROESTE","CATAMARCA",10
373,"DE LA ROSA, Maria Graciela","DE LA ROSA, Maria Graciela",171,NULL,-0.3298296583675,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NORESTE","FORMOSA",34
374,"DE MARCHI, Omar Bruno","DE MARCHI, Omar Bruno",174,NULL,0.664387125481579,2007,"odemarchi_medium.jpg","http://s6.postimage.org/bi4e1mhbx/odemarchi_medium.jpg","DEMOCRATA DE MENDOZA","CUYO","MENDOZA",50
375,"DE NARVAEZ, Francisco","DE NARVAEZ, Francisco",175,NULL,0.287746815272044,2007,"fdenarvaez_medium.jpg","http://s6.postimage.org/bgbm5v519/fdenarvaez_medium.jpg","FRENTE PERONISTA","BUENOS AIRES","BUENOS AIRES",6
376,"DEL CAMPILLO, Hector Eduardo","DEL CAMPILLO, Héctor Eduardo",178,NULL,0.689622052169374,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","CENTRO","CORDOBA",14
377,"DELICH, Francisco Jose","DELICH, Francisco José",179,NULL,-0.00457625699512832,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","P.N. CONTRA LA CORRUPCION, POR LA HONESTIDAD Y LA TRANSPARENCIA","CENTRO","CORDOBA",14
378,"DELLEPIANE, Carlos Francisco","DELLEPIANE, Carlos Francisco",180,NULL,0.537159411080914,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","LA ARGENTINA DE LOS VALORES","BUENOS AIRES","BUENOS AIRES",6
379,"DEPETRI, Edgardo Fernando","DEPETRI, Edgardo Fernando",181,NULL,-1.25590950832957,2007,"edepetri_medium.jpg","http://s6.postimage.org/h0ji2reil/edepetri_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
380,"DI LANDRO, Oscar Jorge","DI LANDRO, Oscar Jorge",182,NULL,-1.36891342925539,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","BUENOS AIRES","BUENOS AIRES",6
381,"DI POLLINA, Eduardo Alfredo","DI POLLINA, Eduardo Alfredo",183,NULL,0.824957040930314,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO SOCIALISTA","CENTRO","SANTA FE",82
382,"DI TULLIO, Juliana","DI TULLIO, Juliana",184,NULL,-1.72783434496116,2007,"jditullio_medium.jpg","http://s6.postimage.org/nzf6j5kxp/jditullio_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
383,"DIAZ BANCALARI, Jose Maria","DIAZ BANCALARI, José María",185,NULL,-1.6626292872717,2007,"jdiaz_medium.jpg","http://s6.postimage.org/3qrsxflml/jdiaz_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
384,"DIAZ ROIG, Juan Carlos","DIAZ ROIG, Juan Carlos",186,NULL,-0.342172784147922,2007,"jdiazr_medium.jpg","http://s6.postimage.org/l1i7pgda5/jdiazr_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","FORMOSA",34
385,"DIAZ, Susana Eladia","DIAZ, Susana Eladia",187,NULL,-0.738130128022921,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","TUCUMAN",90
386,"DIEZ, Maria Ines","DIEZ, María Inés",188,NULL,-0.00324401748502529,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","RENOVADOR DE SALTA","NOROESTE","SALTA",66
387,"DOGA, Maria Nelida","DOGA, María Nélida",189,NULL,0.235315935390019,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","BUENOS AIRES","BUENOS AIRES",6
388,"DONDA PEREZ, Victoria Analia","DONDA PEREZ, Victoria Analía",190,NULL,-1.10359865658884,2007,"vdondap_medium.jpg","http://s6.postimage.org/m5lmn4pbx/vdondap_medium.jpg","LIBRES DEL SUR","BUENOS AIRES","BUENOS AIRES",6
389,"DOVENA, Miguel Dante","DOVENA, Miguel Dante",192,NULL,-1.34546113671691,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
390,"ERRO, Norberto Pedro","ERRO, Norberto Pedro",197,NULL,-0.424502449696055,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
391,"FABRIS, Luciano Rafael","FABRIS, Luciano Rafael",199,NULL,0.602412423509797,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","NORESTE","CHACO",22
392,"FADEL, Patricia Susana","FADEL, Patricia Susana",200,NULL,-1.29713002363836,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","CUYO","MENDOZA",50
393,"FEIN, Monica Hayde","FEIN, Mónica Hayde",204,NULL,0.692921899252058,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CENTRO","SANTA FE",82
394,"FERNANDEZ, Alfredo Cesar","FERNANDEZ, Alfredo Cesar",209,NULL,-1.37082226967058,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","CUYO","MENDOZA",50
395,"FERNANDEZ BASUALDO, Luis Maria","FERNANDEZ BASUALDO, Luis María",207,NULL,-0.938191718707696,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","FORMOSA",34
396,"FERNANDEZ, Marcelo Omar","FERNANDEZ, Marcelo Omar",210,NULL,-0.280825037085404,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
397,"FERRA de BARTOL, Margarita","FERRA de BARTOL, Margarita",212,NULL,-1.37298399800251,2007,"mferra_medium.jpg","http://s6.postimage.org/l79ef7kfx/mferra_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","SAN JUAN",70
398,"FERRI, Gustavo Enrique","FERRI, Gustavo Enrique",215,NULL,0.160797217728461,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","BUENOS AIRES","BUENOS AIRES",6
399,"FERRIGNO, Santiago","FERRIGNO, Santiago",216,NULL,-1.36322931106842,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FREPASO","SUR","LA PAMPA",42
400,"FERRO, Francisco Jose","FERRO, Francisco José",217,NULL,0.692234802271504,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","BUENOS AIRES","BUENOS AIRES",6
401,"FIGUEROA, Jose Oscar","FIGUEROA, José Oscar",219,NULL,-1.38682340839513,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","NOROESTE","SANTIAGO DEL ESTERO",86
402,"FIOL, Paulina Esther","FIOL, Paulina Esther",220,NULL,-1.99522147609434,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","SANTA FE",82
403,"FLORES, Hector","FLORES, Héctor",222,NULL,1.25802765986943,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","BUENOS AIRES","BUENOS AIRES",6
404,"FRANCO, Hugo Alberto","FRANCO, Hugo Alberto",227,NULL,0.49017122862527,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE POPULAR BONAERENSE","BUENOS AIRES","BUENOS AIRES",6
405,"GALANTINI, Eduardo Leonel","GALANTINI, Eduardo Leonel",228,NULL,-0.800629124823561,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","CORRIENTES",18
406,"GALLO, Daniel Oscar","GALLO, Daniel Oscar",230,NULL,-0.380502315890527,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","SUR","TIERRA DEL FUEGO",94
407,"GALVALISI, Luis Alberto","GALVALISI, Luis Alberto",231,NULL,0.615697266382589,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO PARA UNA REPUBLICA CON OPORTUNIDADES","CABA","CIUDAD de BUENOS AIRES",2
408,"GARCIA de MORENO, Eva","GARCIA de MORENO, Eva",233,NULL,-1.5249987605727,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","CHUBUT",26
409,"GARCIA HAMILTON, Jose Ignacio","GARCIA HAMILTON, José Ignacio",234,NULL,1.25186452394771,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","NOROESTE","TUCUMAN",90
410,"GARCIA, Irma Adriana","GARCIA, Irma Adriana",238,NULL,-0.718456242294638,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","SUR","LA PAMPA",42
411,"GARCIA, Maria Teresa","GARCIA, María Teresa",239,NULL,-0.343174885890896,2007,"mgarcia_medium.jpg","http://s6.postimage.org/bf6q9k9j1/mgarcia_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
412,"GARCIA MENDEZ, Emilio Arturo","GARCIA MENDEZ, Emilio Arturo",236,NULL,1.05836762525121,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CABA","CIUDAD de BUENOS AIRES",2
413,"GARCIA, Susana Rosa","GARCIA, Susana Rosa",240,NULL,1.07924129980673,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CENTRO","SANTA FE",82
414,"GARDELLA, Patricia Susana","GARDELLA, Patricia Susana",241,NULL,0.140537900398459,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
415,"GARIN de TULA, Lucia","GARIN de TULA, Lucia",242,NULL,0.467386199081876,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","ACUERDO CIVICO Y SOCIAL","NOROESTE","CATAMARCA",10
416,"GARRIDO ARCEO, Jorge Antonio","GARRIDO ARCEO, Jorge Antonio",245,NULL,-0.289372290053426,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE POPULAR BONAERENSE","BUENOS AIRES","BUENOS AIRES",6
417,"GENEM, Amanda Susana","GENEM, Amanda Susana",248,NULL,-0.222029425068139,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","MENDOZA",50
418,"GEREZ, Elda Ramona","GEREZ, Elda Ramona",249,NULL,0.678913533790036,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PROGRESISTA CIVICO Y SOCIAL","CENTRO","SANTA FE",82
419,"GIACOMINO, Daniel","GIACOMINO, Daniel",252,NULL,0.523039781812979,2007,"_silueta_medium.jpg","http://s6.postimage.org/456givsxp/dgiacomino_medium.jpg","P.N. CONTRA LA CORRUPCION, POR LA HONESTIDAD Y LA TRANSPARENCIA","CENTRO","CORDOBA",14
420,"GIANNETTASIO, Graciela Maria","GIANNETTASIO, Graciela María",253,NULL,-0.792750305671905,2007,"ggiannettasio_medium.jpg","http://s6.postimage.org/sv515mgxp/ggiannettasio_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
421,"GIL LOZANO, Claudia Fernanda","GIL LOZANO, Claudia Fernanda",255,NULL,1.26766023287418,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CABA","CIUDAD de BUENOS AIRES",2
422,"GINZBURG, Nora Raquel","GINZBURG, Nora Raquel",256,NULL,0.721899899823238,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO PARA UNA REPUBLICA CON OPORTUNIDADES","CABA","CIUDAD de BUENOS AIRES",2
423,"GIOJA, Juan Carlos","GIOJA, Juan Carlos",257,NULL,-1.28909635838008,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","SAN JUAN",70
424,"GIORGETTI, Jorge Raul","GIORGETTI, Jorge Raúl",258,NULL,-0.547356801366935,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","CENTRO","SANTA FE",82
425,"GIUBERGIA, Miguel Angel","GIUBERGIA, Miguel Angel",259,NULL,0.603240388453445,2007,"mgiubergia_medium.jpg","http://s6.postimage.org/6bfglcyf1/mgiubergia_medium.jpg","UNION CIVICA RADICAL","NOROESTE","JUJUY",38
426,"GIUDICI, Silvana Myriam","GIUDICI, Silvana Myriam",260,NULL,0.658874167724558,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","ENCUENTRO","CABA","CIUDAD de BUENOS AIRES",2
427,"GODOY, Juan Carlos","GODOY, Juan Carlos",261,NULL,0.669070914931215,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","NUEVO ESPACIO ENTRERRIANO","NORESTE","ENTRE RIOS",30
428,"GODOY, Ruperto Eduardo","GODOY, Ruperto Eduardo",262,NULL,-1.1927280386772,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","SAN JUAN",70
429,"GONZALEZ, Jorge Pedro","GONZALEZ, Jorge Pedro",264,NULL,-0.46047838972666,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","CENTRO","SANTA FE",82
430,"GONZALEZ, Juan Dante","GONZALEZ, Juan Dante",265,NULL,-0.86237867569353,2007,"jgonzalez_medium.jpg","http://s6.postimage.org/3vvk73sxp/jgonzalez_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CUYO","MENDOZA",50
431,"GONZALEZ, Maria America","GONZALEZ, María América",266,NULL,1.06043101031953,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CABA","CIUDAD de BUENOS AIRES",2
432,"GONZALEZ, Nancy Susana","GONZALEZ, Nancy Susana",267,NULL,-0.99498115242792,2007,"ngonzalez_medium.jpg","http://s6.postimage.org/w8ibpggu5/ngonzalez_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","CHUBUT",26
433,"GORBACZ, Leonardo Ariel","GORBACZ, Leonardo Ariel",268,NULL,1.04589503440201,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","SUR","TIERRA DEL FUEGO",94
434,"GRIBAUDO, Christian Alejandro","GRIBAUDO, Christian Alejandro",270,NULL,0.537659049442346,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PRO","BUENOS AIRES","BUENOS AIRES",6
435,"GULLO, Juan Carlos Dante","GULLO, Juan Carlos Dante",274,NULL,-0.593387010129127,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CABA","CIUDAD de BUENOS AIRES",2
436,"GUTIERREZ, Francisco Virgilio","GUTIERREZ, Francisco Virgilio",275,NULL,-1.42939522845968,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
437,"GUTIERREZ, Graciela Beatriz","GUTIERREZ, Graciela Beatriz",276,NULL,-1.36473809004467,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","SUR","SANTA CRUZ",78
438,"HALAK, Beatriz Susana","HALAK, Beatriz Susana",279,NULL,-0.92166406293901,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","ALIANZA UNION POR Cordoba","CENTRO","CORDOBA",14
439,"HEREDIA, Arturo Miguel","HEREDIA, Arturo Miguel",282,NULL,-2.7977807656328,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CENTRO","CORDOBA",14
440,"HERNANDEZ, Cinthya Gabriela","HERNANDEZ, Cinthya Gabriela",283,NULL,0.473478716934895,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","SUR","RIO NEGRO",62
441,"HERRERA, Alberto","HERRERA, Alberto",284,NULL,-0.70812407403231,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","TUCUMAN",90
442,"HERRERA, Griselda Noemi","HERRERA, Griselda Noemí",285,NULL,-0.730829578659915,2007,"gherrera_medium.jpg","http://s6.postimage.org/6n11shnb1/gherrera_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NOROESTE","LA RIOJA",46
443,"HERRERA, Jose Alberto","HERRERA, José Alberto",286,NULL,-0.438875286958261,2007,"jherrera_medium.jpg","http://s6.postimage.org/twnndprgd/jherrera_medium.jpg","FRENTE CIVICO POR SANTIAGO","NOROESTE","SANTIAGO DEL ESTERO",86
444,"HOTTON, Cynthia Liliana","HOTTON, Cynthia Liliana",287,NULL,0.585546006692269,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PRO","CABA","CIUDAD de BUENOS AIRES",2
445,"IBARRA, Vilma Lidia","IBARRA, Vilma Lidia",290,NULL,-0.394620965044103,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","CABA","CIUDAD de BUENOS AIRES",2
446,"IGLESIAS, Fernando Adolfo","IGLESIAS, Fernando Adolfo",291,NULL,1.81427887125921,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","COALICION CIVICA - ARI","CABA","CIUDAD de BUENOS AIRES",2
447,"IGLESIAS, Roberto Raul","IGLESIAS, Roberto Raul",292,NULL,0.510929069124379,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","UNION CIVICA RADICAL","CUYO","MENDOZA",50
448,"ILARREGUI, Luis Alfredo","ILARREGUI, Luis Alfredo",293,NULL,-1.37870865470021,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","BUENOS AIRES","BUENOS AIRES",6
449,"INGRAM, Roddy Ernesto","INGRAM, Roddy Ernesto",294,NULL,-0.778569773258706,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","PARTIDO JUSTICIALISTA","SUR","CHUBUT",26
450,"IRRAZABAL, Juan Manuel","IRRAZABAL, Juan Manuel",295,NULL,-0.260149461520343,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","MISIONES",54
451,"ITURRIETA, Miguel Angel","ITURRIETA, Miguel Angel",297,NULL,-0.144861552836545,2007,"_silueta_medium.jpg","http://s6.postimage.org/z54fmzosd/silueta_medium.jpg","FRENTE PARA LA VICTORIA - PJ","NORESTE","MISIONES",54
